1,129
2,51
3,76
4,157
5,78
6,159
7,80
8,161
9,77
10,171
11,75
12,72
13,151
14,72
15,70
16,71
17,74
18,155
19,75
20,167
21,77
22,171
23,71
24,73
25,154
26,75
27,168
28,70
29,71
30,70
31,76
32,72
33,77
34,169
35,77
36,169
37,72
38,77
39,71
40,76
41,138
42,72
43,175
44,70
45,76
46,163
47,76
48,170
49,73
50,71
51,72
52,70
53,166
54,79
55,171
56,71
57,75
58,70
59,70
60,155
61,76
62,174
63,74
64,71
65,74
66,72
67,160
68,76
69,172
70,71
71,72
72,159
73,72
74,172
75,76
76,77
77,70
78,72
79,171
80,74
81,71
82,70
83,76
84,169
85,76
86,172
87,72
88,75
89,70
90,73
91,173
92,79
93,71
94,73
95,71
96,164
97,79
98,172
99,75
100,71
101,165
102,77
103,171
104,73
105,76
106,158
107,75
108,172
109,79
110,71
111,154
112,72
113,176
114,71
115,71
116,158
117,78
118,173
119,74
120,70
121,152
122,77
123,172
124,75
125,74
126,72
127,74
128,173
129,78
130,176
131,70
132,70
133,162
134,76
135,174
136,72
137,74
138,74
139,71
140,160
141,77
142,173
143,72
144,70
145,166
146,77
147,177
148,78
149,71
150,156
151,77
152,171
153,74
154,73
155,154
156,76
157,170
158,73
159,73
160,160
161,76
162,177
163,76
164,71
165,74
166,71
167,164
168,74
169,172
170,71
171,71
172,160
173,79
174,178
175,74
176,76
177,164
178,79
179,176
180,73
181,73
182,163
183,76
184,75
185,75
186,76
187,179
188,76
189,75
190,75
191,77
192,178
193,80
194,75
195,75
196,79
197,180
198,75
199,77
200,175
201,81
202,74
203,74
204,75
205,177
206,77
207,75
208,76
209,81
210,179
211,77
212,79
213,170
214,78
215,181
216,75
217,77
218,179
219,81
220,184
221,75
222,80
223,185
224,76
225,78
226,181
227,77
228,185
229,80
230,79
231,76
232,80
233,180
234,76
235,79
236,177
237,81
238,76
239,81
240,79
241,181
242,76
243,77
244,179
245,77
246,78
247,79
248,78
249,180
250,77
251,82
252,78
253,80
254,180
255,76
256,76
257,177
258,83
259,184
260,77
261,76
262,76
263,81
264,183
265,82
266,79
267,84
268,76
269,165
270,84
271,186
272,82
273,184
274,76
275,78
276,182
277,83
278,181
279,76
280,76
281,179
282,78
283,183
284,79
285,78
286,182
287,79
288,77
289,76
290,79
291,179
292,76
293,78
294,182
295,78
296,79
297,83
298,76
299,75
300,78
301,183
302,77
303,75
304,75
305,77
306,181
307,79
308,76
309,76
310,80
311,180
312,78
313,80
314,173
315,82
316,186
317,79
318,78
319,78
320,77
321,183
322,82
323,182
324,81
325,182
326,77
327,79
328,77
329,183
330,81
331,76
332,76
333,80
334,180
335,76
336,79
337,173
338,80
339,76
340,79
341,79
342,180
343,76
344,77
345,167
346,77
347,79
348,76
349,80
350,183
351,81
352,182
353,76
354,76
355,176
356,78
357,76
358,76
359,77
360,181
361,81
362,181
363,76
364,77
365,168
366,78
367,75
368,77
369,78
370,182
371,77
372,77
373,177
374,81
375,78
376,79
377,83
378,185
379,83
380,185
381,79
382,81
383,185
384,81
385,80
386,185
387,80
388,80
389,81
390,83
391,172
392,84
393,78
394,77
395,82
396,185
397,79
398,78
399,181
400,81
401,183
402,80
403,82
404,80
405,186
406,86
407,79
408,80
409,83
410,174
411,84
412,78
413,79
414,81
415,186
416,83
417,182
418,83
419,174
420,87
421,183
422,82
423,190
424,81
425,186
426,79
427,80
428,191
429,89
430,186
