1,88
2,88
3,87
4,88
5,88
6,88
7,91
8,88
9,88
10,88
11,89
12,88
13,88
14,88
15,87
16,88
17,88
18,88
19,88
20,88
21,89
22,88
23,88
24,88
25,88
26,88
27,89
28,88
29,88
30,87
31,88
32,88
33,88
34,88
35,88
36,88
37,88
38,87
39,87
40,88
41,88
42,88
43,88
44,88
45,88
46,87
47,88
48,88
49,88
50,88
51,88
52,88
53,88
54,89
55,88
56,88
57,88
58,88
59,88
60,89
61,88
62,88
63,88
64,88
65,88
66,88
67,87
68,88
69,88
70,88
71,88
72,88
73,89
74,87
75,88
76,87
77,88
78,88
79,88
80,88
81,88
82,88
83,88
84,88
85,88
86,88
87,87
88,87
89,88
90,87
91,87
92,88
93,88
94,88
95,88
96,89
97,87
98,87
99,88
100,88
101,87
102,88
103,89
104,88
105,88
106,88
107,88
108,88
109,88
110,88
111,88
112,88
113,88
114,88
115,88
116,88
117,88
118,88
119,88
120,88
121,88
122,88
123,88
124,87
125,88
126,88
127,88
128,88
129,88
130,88
131,88
132,88
133,88
134,89
135,88
136,88
137,88
138,87
139,88
140,87
141,88
142,88
143,88
144,87
145,87
146,87
147,88
148,88
149,87
150,88
151,87
152,88
153,88
154,88
155,87
156,88
157,88
158,88
159,88
160,88
161,88
162,88
163,88
164,88
165,87
166,88
167,87
168,88
169,88
170,88
171,89
172,88
173,88
174,88
175,87
176,88
177,88
178,88
179,87
180,88
181,88
182,88
183,88
184,87
185,88
186,88
187,88
188,87
189,88
190,88
191,90
192,87
193,87
194,88
195,88
196,87
197,87
198,88
199,88
200,87
201,88
202,88
203,88
204,87
205,87
206,88
207,88
208,88
209,88
210,87
211,88
212,88
213,88
214,88
215,87
216,88
217,88
218,88
219,88
220,87
221,87
222,89
223,88
224,87
225,87
226,87
227,88
228,88
229,88
230,88
231,88
232,88
233,87
234,88
235,87
236,88
237,87
238,88
239,87
240,87
241,87
242,87
243,87
244,87
245,88
246,88
247,90
248,88
249,88
250,88
251,89
252,87
253,88
254,88
255,87
256,87
257,87
258,88
259,88
260,88
261,88
262,87
263,87
264,88
265,88
266,87
267,87
268,87
269,88
270,87
271,87
272,88
273,87
274,87
275,88
276,88
277,88
278,88
279,88
280,88
281,88
282,87
283,88
284,88
285,88
286,88
287,88
288,88
289,87
290,88
291,87
292,87
293,87
294,87
295,88
296,88
297,88
298,88
299,88
300,87
301,88
302,88
303,88
304,87
305,88
306,87
307,89
308,87
309,88
310,88
311,88
312,88
313,88
314,87
315,90
316,88
317,88
318,87
319,87
320,88
321,87
322,88
323,88
324,88
325,88
326,88
327,88
328,88
329,87
330,88
331,87
332,88
333,88
334,88
335,87
336,87
337,88
338,88
339,88
340,88
341,88
342,87
343,87
344,88
345,87
346,88
347,88
348,88
349,88
350,88
351,88
352,88
353,89
354,88
355,88
356,88
357,88
358,88
359,87
360,88
361,88
362,88
363,88
364,88
365,88
366,88
367,88
368,87
369,87
370,87
371,88
372,88
373,88
374,88
375,88
376,88
377,88
378,88
379,88
380,88
381,87
382,88
383,88
384,88
385,88
386,88
387,88
388,89
389,88
390,88
391,88
392,88
393,88
394,88
395,88
396,88
397,88
398,87
399,88
400,88
401,88
402,88
403,90
404,88
405,88
406,88
407,89
408,88
409,88
410,88
411,88
412,87
413,87
414,88
415,87
416,88
417,88
418,88
419,88
420,88
421,88
422,88
423,88
424,88
425,88
426,90
427,88
428,88
429,88
430,88
431,88
432,87
433,88
434,88
435,88
436,88
437,88
438,88
439,89
440,88
441,88
442,88
443,88
444,88
445,89
446,88
447,88
448,88
449,88
450,88
451,88
452,87
453,88
454,88
455,88
456,88
457,88
458,87
459,88
460,87
461,88
462,88
463,88
464,88
465,88
466,88
467,88
468,88
469,88
470,88
471,88
472,88
473,88
474,88
475,89
476,88
477,88
478,88
479,88
480,88
481,88
482,88
483,87
484,88
485,88
486,88
487,88
488,88
489,88
490,88
491,88
492,88
493,88
494,88
495,88
496,88
497,88
498,88
499,88
500,88
501,88
502,87
503,88
504,88
505,88
506,88
507,88
508,88
509,88
510,88
511,88
512,88
513,88
514,88
515,88
516,88
517,88
518,88
519,89
520,88
521,88
522,88
523,88
524,87
525,88
526,88
527,88
528,88
529,88
530,88
531,88
532,88
533,88
534,88
535,88
536,88
537,88
538,88
539,88
540,88
541,88
542,88
543,88
544,87
545,88
546,88
547,88
548,88
549,88
550,88
551,88
552,88
553,88
554,89
555,88
556,88
557,88
558,88
559,88
560,88
561,88
562,88
563,88
564,88
565,88
566,88
567,89
568,88
569,90
570,88
571,88
572,88
573,88
574,88
575,89
576,88
577,88
578,88
579,88
580,88
581,88
582,88
583,88
584,88
585,88
586,88
587,88
588,88
589,88
590,88
591,88
592,88
593,88
594,88
595,88
596,88
597,88
598,87
599,88
600,88
601,88
602,88
603,88
604,88
605,88
606,89
607,88
608,88
609,88
610,88
611,88
612,88
613,89
614,88
615,88
616,88
617,88
618,88
619,87
620,88
621,88
622,88
623,88
624,88
625,88
626,88
627,88
628,88
629,88
630,88
631,88
632,88
633,88
634,88
635,88
636,88
637,88
638,88
639,87
640,88
641,88
642,88
643,88
644,88
645,88
646,88
647,88
648,88
649,88
650,89
651,88
652,88
653,88
654,88
655,88
656,88
657,88
658,88
659,88
660,88
661,88
662,88
663,88
664,88
665,88
666,88
667,88
668,88
669,88
670,88
671,88
672,88
673,88
674,88
675,88
676,88
677,87
678,88
679,88
680,88
681,90
682,87
683,88
684,88
685,89
686,88
687,88
688,88
689,88
690,88
691,88
692,88
693,88
694,89
695,88
696,88
697,88
698,87
699,88
700,88
701,87
702,88
703,88
704,88
705,88
706,88
707,88
708,88
709,88
710,88
711,88
712,88
713,88
714,87
715,88
716,87
717,88
718,88
719,88
720,88
721,88
722,88
723,88
724,88
725,88
726,88
727,88
728,88
729,88
730,88
731,88
732,88
733,88
734,88
735,88
736,88
737,88
738,88
739,88
740,88
741,88
742,88
743,88
744,87
745,88
746,88
747,88
748,88
749,88
750,88
751,88
752,88
753,87
754,88
755,87
756,89
757,88
758,88
759,88
760,88
761,88
762,88
763,88
764,88
765,88
766,89
767,88
768,88
769,88
770,88
771,88
772,88
773,88
774,87
775,88
776,89
777,88
778,87
779,88
780,88
781,87
782,88
783,88
784,88
785,88
786,87
787,88
788,88
789,88
790,88
791,88
792,88
793,88
794,88
795,88
796,89
797,88
798,88
799,87
800,88
801,88
802,88
803,88
804,88
805,88
806,88
807,88
808,88
809,87
810,88
811,88
812,88
813,88
814,88
815,88
816,88
817,88
818,88
819,88
820,88
821,88
822,88
823,88
824,88
825,89
826,89
827,88
828,88
829,88
830,88
831,89
832,88
833,88
834,88
835,88
836,88
837,88
838,88
839,88
840,88
841,88
842,88
843,88
844,88
845,88
846,88
847,88
848,88
849,88
850,88
851,88
852,88
853,87
854,88
855,88
856,88
857,88
858,87
859,88
860,88
861,88
862,88
863,88
864,88
865,88
866,88
867,88
868,88
869,88
870,88
871,88
872,88
873,88
874,88
875,88
876,88
877,88
878,88
879,88
880,88
881,88
882,88
883,88
884,89
885,88
886,88
887,88
888,88
889,88
890,88
891,88
892,88
893,88
894,88
895,89
896,88
897,88
898,88
899,87
900,88
901,88
902,88
903,88
904,88
905,88
906,88
907,88
908,88
909,88
910,88
911,88
912,88
913,88
914,88
915,88
916,88
917,88
918,89
919,88
920,88
921,88
922,88
923,88
924,88
925,87
926,88
927,88
928,88
929,88
930,88
931,88
932,88
933,88
934,88
935,88
936,88
937,88
938,88
939,88
940,87
941,90
942,88
943,88
944,88
945,88
946,88
947,87
948,89
949,88
950,88
951,88
952,88
953,88
954,88
955,88
956,88
957,88
958,88
959,88
960,88
961,88
962,88
963,87
964,88
965,88
966,87
967,89
968,89
969,88
970,88
971,88
972,88
973,88
974,88
975,88
976,88
977,87
978,88
979,88
980,88
981,88
982,88
983,88
984,87
