1,52.3364
2,10.0737
3,37.6245
4,2.389
5,1.09341
6,37.3374
7,2.46786
8,41.4534
9,45.5715
10,36.4028
11,42.6269
12,36.6311
13,40.199
14,36.526
15,1.1706
16,39.6211
17,41.0071
18,36.5978
19,7.25628
20,4.59604
21,41.7605
22,39.5666
23,21.7088
24,39.5919
25,36.5471
26,39.0381
27,21.4616
28,28.5245
29,37.6379
30,43.9706
31,40.824
32,36.6028
33,38.2477
34,8.2186
35,40.8791
36,21.4791
37,29.8711
38,39.78
39,42.7469
40,23.4159
41,37.3642
42,43.5065
43,39.2924
44,38.6455
45,45.9451
46,42.0719
47,27.5778
48,38.5803
49,6.43298
50,1.12643
51,39.6462
52,8.15352
53,1.1078
54,40.6912
55,41.5007
56,36.4446
57,3.54113
58,4.09152
59,38.8896
60,38.0403
61,39.3297
62,36.2969
63,39.9517
64,7.81048
65,37.8427
66,20.9286
67,37.4186
68,7.05935
69,22.7551
70,37.4483
71,41.2884
72,22.1567
73,38.797
74,42.9666
75,2.19755
76,41.0246
77,43.4283
78,36.5611
79,22.9299
80,9.57227
81,37.4341
82,39.7321
83,25.7716
84,41.4812
85,43.4511
86,42.6062
87,40.0791
88,24.2826
89,41.004
90,39.9097
91,6.90329
92,51.2355
93,44.3603
94,23.3743
95,11.0947
96,4.90702
97,39.9294
98,39.5685
99,25.773
100,44.4485
101,40.5706
102,36.5424
103,41.6171
104,3.18945
105,39.0164
106,40.0834
107,40.5795
108,36.3886
109,31.2085
110,45.9702
111,42.3467
112,17.7675
113,43.5251
114,8.4933
115,39.5632
116,46.238
117,40.2711
118,42.2348
119,8.9675
120,42.5191
121,41.5155
122,36.4755
123,37.5174
124,1.04114
125,41.8188
126,37.4681
127,1.12171
128,37.4033
129,40.5776
130,40.4943
131,39.6834
132,43.4135
133,44.4857
134,40.7805
135,36.594
136,4.32533
137,44.3509
138,38.54
139,40.1603
140,3.92031
141,9.01374
142,43.5362
143,36.5101
144,41.7362
145,36.3738
146,20.9184
147,27.2103
148,1.28068
149,41.1172
150,39.6497
151,22.9098
152,24.5011
153,37.9234
154,43.8409
155,43.0532
156,41.4141
157,36.8772
158,39.7668
159,38.9172
160,41.0297
161,42.5821
162,41.5635
163,5.08471
164,39.3343
165,44.7106
166,37.5469
167,40.7122
168,42.1035
169,36.5026
170,45.2723
171,36.3763
172,18.0789
173,39.314
174,42.8003
175,36.5364
176,1.04225
177,21.6682
178,46.6884
179,38.5769
180,39.3081
181,38.9688
182,37.8016
183,47.0135
184,36.4523
185,7.50054
186,29.1928
187,1.04045
188,1.07651
189,43.2058
190,40.3127
191,36.8258
192,39.968
193,8.53266
194,4.48892
195,38.6062
196,37.1871
197,40.1961
198,6.25072
199,39.3789
200,5.50079
201,43.3362
202,38.9744
203,38.1147
204,37.4023
205,36.4366
206,6.15765
207,1.12967
208,42.2276
209,36.3316
210,40.6485
211,39.8611
212,42.3444
213,3.21524
214,3.03643
215,1.07492
216,31.2013
217,40.7671
218,44.4199
219,38.6797
220,38.3876
221,32.5776
222,42.2815
223,43.7173
224,43.8409
225,6.76889
226,14.6629
227,1.14315
228,23.0578
229,1.1145
230,38.3124
231,37.5197
232,39.7198
233,47.5529
234,41.3075
235,42.2355
236,39.4784
237,24.8096
238,37.2068
239,2.87123
240,3.4187
241,43.6514
242,40.1143
243,6.59753
244,41.1338
245,41.0282
246,39.044
247,5.98113
248,6.04594
249,38.7338
250,1.12088
251,41.0579
252,38.5526
253,42.1284
254,39.9283
255,24.3598
256,44.1429
257,37.9163
258,36.632
259,1.20789
260,39.9636
261,36.4971
262,38.8484
263,7.62598
264,39.9836
265,25.4979
266,46.1492
267,41.2563
268,1.04127
269,45.6749
270,43.5643
271,36.4195
272,37.8256
273,21.5375
274,41.7853
275,3.38232
276,44.7861
277,5.04425
278,37.3256
279,40.7984
280,4.54305
281,9.03553
282,3.74007
283,3.19273
284,39.5854
285,31.3382
286,22.5075
287,40.3912
288,39.2214
289,37.5219
290,39.3467
291,21.5559
292,3.23656
293,37.2678
294,40.3653
295,41.2559
296,41.8769
297,3.15727
298,3.43687
299,37.9291
300,39.1189
301,38.9807
302,36.7323
303,39.0145
304,43.963
305,20.8958
306,38.4598
307,10.0742
308,1.10105
309,37.4794
310,9.29207
311,39.8755
312,36.7542
313,8.11335
314,41.9255
315,39.9729
316,36.5258
317,36.6125
318,42.523
319,38.437
320,36.4277
321,46.6845
322,23.0671
323,4.49939
324,41.4538
325,43.2415
326,39.7482
327,41.3236
328,5.14642
329,37.8004
330,21.3082
331,43.2711
332,39.3963
333,8.77962
334,30.4082
335,38.0693
336,40.5777
337,39.4993
338,19.9095
339,5.75805
340,38.4623
341,2.92152
342,45.6526
343,42.0562
344,9.02414
345,38.3714
346,40.217
347,44.9464
348,43.2293
349,1.06009
350,29.3812
351,43.7129
352,42.5515
353,1.06475
354,42.3449
355,30.1912
356,39.7839
357,44.9511
358,40.9192
359,37.1586
360,36.3892
361,4.52381
362,1.13751
363,42.7109
364,40.8711
365,1.10097
366,34.2353
367,47.415
368,36.555
369,36.4467
370,36.3147
371,3.61352
372,37.2974
373,14.7368
374,42.9849
375,38.9606
376,1.14378
377,40.6536
378,36.4663
379,31.6939
380,37.4002
381,40.3658
382,39.6707
383,8.58198
384,38.277
385,36.9167
386,40.0605
387,38.2106
388,26.3831
389,41.3769
390,39.1555
391,44.3346
392,37.4394
393,28.2185
394,42.8879
395,19.3773
396,44.0097
397,21.0674
398,40.6883
399,7.85312
400,37.4701
401,4.30598
402,7.47551
403,37.3836
404,36.5438
405,1.09844
406,38.4355
407,30.9151
408,38.6344
409,38.6352
410,39.1628
411,5.87877
412,24.7016
413,43.8086
414,3.18013
415,46.7932
416,20.7789
417,39.4289
418,40.2477
419,44.4576
420,26.494
421,3.58326
422,39.6123
423,5.37635
424,40.4078
425,8.78835
426,45.661
427,41.4785
428,39.9392
429,38.6851
430,42.3706
431,44.0936
432,40.4311
433,44.5214
434,39.6994
435,2.0002
436,6.06388
437,39.7591
438,37.3079
439,45.242
440,37.5924
441,36.3894
442,36.5014
443,4.96719
444,42.7673
445,40.4562
446,7.07904
447,1.10101
448,3.47675
449,1.09297
450,42.1852
451,7.33924
452,42.9909
453,3.65764
454,40.9595
455,36.4894
456,3.33086
457,1.16488
458,39.5883
459,42.1783
460,41.5874
461,1.08365
462,37.6816
463,39.2568
464,27.9295
465,1.11535
466,46.2288
467,25.5521
468,46.9576
469,36.5209
470,23.1666
471,40.1628
472,36.8395
473,36.4185
474,43.61
475,39.3511
476,6.80016
477,6.50968
478,43.611
479,37.827
480,6.17021
481,39.592
482,42.0378
483,36.4175
484,36.4188
485,38.242
486,42.6952
487,45.4699
488,41.7322
489,4.34516
490,40.1435
491,2.88765
492,42.8596
493,38.4035
494,23.8717
495,4.83278
496,44.5178
497,42.5269
498,6.17441
499,11.5292
500,44.1156
501,42.4653
502,40.0293
503,24.2114
504,42.6359
505,35.4235
506,3.45637
507,25.9163
508,4.71608
509,39.0571
510,39.6158
511,3.46452
512,39.9503
513,37.1722
514,42.5993
515,44.1323
516,1.07863
517,39.1439
518,36.445
519,36.3674
520,40.8328
521,38.3657
522,1.43925
523,45.6794
524,1.07584
525,40.2849
526,24.4242
527,39.2346
528,35.8535
529,42.8068
530,37.1062
531,39.4453
532,38.801
533,36.4683
534,37.935
535,44.6788
536,36.4344
537,1.04699
538,41.5761
539,1.10901
540,8.06519
541,5.58012
542,40.1736
543,24.067
544,37.3577
545,40.6568
546,43.0682
547,4.60291
548,39.4951
549,42.926
550,40.5195
551,1.09991
552,4.44808
553,39.5357
554,46.8466
555,36.5948
556,5.41411
557,7.88309
558,37.5774
559,7.151
560,43.2517
561,38.9983
562,41.0768
563,37.9963
564,43.7004
565,39.8357
566,32.6242
567,41.451
568,40.7291
569,45.7762
570,12.2492
571,38.3592
572,1.08787
573,3.76648
574,37.4714
575,10.0623
576,1.08503
577,45.6531
578,36.8711
579,39.6859
580,1.09335
581,23.3141
582,39.1259
583,48.6373
584,39.2225
585,41.584
586,1.05378
587,43.4008
588,36.5083
589,41.9733
590,6.41092
591,44.4635
592,38.1243
593,1.20858
594,40.4423
595,44.3839
596,40.4754
597,26.8436
598,43.8847
599,43.4003
600,39.8436
601,43.1823
602,45.815
603,41.996
604,40.3834
605,33.4284
606,6.18004
607,3.86534
608,42.0457
609,23.4395
610,38.2947
611,39.5433
612,13.9521
613,39.6108
614,22.1596
615,41.7609
616,38.8801
617,36.3215
618,36.4433
619,3.02015
